screen_name,created_at,location,state_abb,state,source,hashtags,text
kttrombone,2020-04-21 22:08:23,"Idaho, USA",ID,Idaho,Twitter for Android,"FireFauci, coronavirus",.@realDonaldTrump #FireFauci predicted #coronavirus in 2017. How??? With @garyfranchi on @NextNewsNetwork I showed how #Covid_19 was funded via #China via criminal act by #Fauci despite US Govt moratorium on chimeric research. Fear now used to halt economy and justify new vaccine https://t.co/v8MWwMoEk2
mike_cal,2020-04-21 22:08:23,California,CA,California,Twitter for iPhone,,"What this means is that there is not a single ""Covid_19"", but there are at least 30, so far. They give different symptoms too. So why are we still pretending it's a single virus?
https://t.co/2mGIcppVmQ"
DrTeachinHawk,2020-04-21 22:08:22,"Georgia, USA",GA,Georgia,Twitter Web App,,"The Innovation Fund Foundation &amp; the Georgia Foundation for Public Education announce the COVID-19 Response Fund - A $10,000 grant opportunity to help schools &amp; districts mitigate the impacts of the pandemic. Find out more information here: 
https://t.co/gEfmnNPzzB https://t.co/VB65OQvtuL"
cindyceemerson,2020-04-21 22:08:22,Minnesota,MN,Minnesota,Twitter for iPad,,Everyone seeking to understand the extent of Trump’s botched response to COVID-19 must recognize that Trump wasted one of the country’s best weapons to fight a pandemic: The Strategic National Stockpile of protective equipment. https://t.co/5ABsuqCZnr
HouseForeign,2020-04-21 22:08:22,"Washington, DC",WA,Washington,Twitter for iPhone,,"Today, I joined my @HouseForeign colleagues for a briefing on COVID-19 global trends. We covered important topics including why we won't immediately see a vaccine and how U.S. leadership is pivotal during this global crisis. Global health = health and economic security at home."
WFLAAllyson,2020-04-21 22:08:22,"Sarasota, FL",FL,Florida,Twitter for iPhone,,"""Predictions have been false. Our work is succeeding. We have flattened the curve."" 

Florida Gov. Ron DeSantis commends work the state has done to combat COVID-19. https://t.co/FOH00kvWTM https://t.co/rYmfcNtlP4"
NmaynardEdu,2020-04-21 22:08:22,"Indianapolis, IN",IN,Indiana,Twitter for iPhone,,Getting so much validation and great ideas from @NmaynardEdu through the “Thoughtfully applying SEL and Restorative Practices during and after Covid-19” webinar!  #sel #restorativepractices #amlesel https://t.co/pOxiCVRnkm
caitie_ihrig,2020-04-21 22:08:22,"Las Vegas, NM",NM,New Mexico,Twitter for iPhone,,"Breaking: Seven new NM COVID-19 deaths reported Tuesday, including four more residents of the La Vida Llena long-term care facility in Albuquerque. The state's total number of deaths is now 65.

Officials announced 103 positive cases, for a total of  2,072 cases."
KMUW,2020-04-21 22:08:22,"Wichita, KS",KS,Kansas,TweetDeck,,"Sedgwick County so far has spent more than $940,000 on its COVID-19 response efforts. https://t.co/o53MUXdXfh"
BaltimoreMOCJ,2020-04-21 22:08:21,"Baltimore, Maryland",MD,Maryland,Twitter for iPhone,COVID19,Join me at 6:30 for our #COVID19 Telephone Town Hall. We will discuss the city’s continued response to the COVID-19 pandemic. We will also be taking questions. Call 855-756-7520 ext. 59434# to participate. #coronavirusbalt https://t.co/MikVwxaxHt
AnthroPaulicy,2020-04-21 22:08:21,"Washington, DC",WA,Washington,Twitter for iPhone,,"Currently investigating pages on social media selling ""cures"" for COVID-19.

Wish I could share what these ppl are telling me. It's strange, fun, and scary..."
Maddie20204,2020-04-21 22:08:21,"Massachusetts, USA",MA,Massachusetts,Twitter for iPhone,,"CNN's April Ryan Asks If Stay At Home Protestors Should Refuse Medical Care If They Contract COVID 

This is just sickening...

https://t.co/AlL59E0xMh"
geraldj4,2020-04-21 22:08:21,Oregon,OR,Oregon,Twitter Web Client,,"COVID-19 Economic Fallout: Michigan Hospital Announces Layoffs of 2,475 People https://t.co/9E4nBpglVZ"
stayintouchDB,2020-04-21 22:08:20,"San Antonio, TX",TX,Texas,Twitter for iPhone,"hydroxychloroquine, Cornyn, Texas, Trump","#hydroxychloroquine KILLS

Sen. #Cornyn (#Texas) questioned a study by U.S. researchers that found a malaria drug #Trump has been pushing as a ""miracle"" cure for COVID-19 is no miracle at all — and might lead to death for some patients who take it

#MOG https://t.co/pJ0SFXylfp"
m_scharf1,2020-04-21 22:08:20,"Boston, MA",MA,Massachusetts,Twitter for iPhone,,Like as soon as I discharge my last covid patient y’all can catch me getting a massage while drinking a nice g&amp;t
Barbarah1149,2020-04-21 22:08:20,"Indianapolis, IN",IN,Indiana,Twitter Web App,,"@sentientbomb My grandson (now in 8th grade, sent home in March due to covid) got one of these letters on April 1 (April fools in the US) and it was panic city. He is SO looking forward to attending high school!"
blackboston,2020-04-21 22:08:20,"Boston, MA",MA,Massachusetts,Twitter Web Client,,"BOLD COVID-19 move.
Political leader celeb Stacey Abrams connects with an effort to give $1,000 to 100,000 BLACK FAMILIES who have been impacted by the Coronavirus. BE mag reports the effort has raised $55 million to date:

https://t.co/7nI86rdjp0"
hbr_hunt,2020-04-21 22:08:20,"West Valley City, UT",UT,Utah,Twitter Web Client,,States smuggle COVID-19 medical supplies to avoid federal seizures as House probes Jared Kushner https://t.co/lZkaz1SUTL
WebSolve,2020-04-21 22:08:20,"Denver, CO",CO,Colorado,Twitter Web App,,@AlexBerenson @GovofCO And for those worried about Japan's hospital system collapsing it should be noted they force by law anyone who tested positive for covid must stay in the hospital even if they have no symptoms. It's this policy that's hurting them.
TIFFANYAPAN,2020-04-21 22:08:20,"Gibsonia, PA",PA,Pennsylvania,Instagram,,"Fort Frederick Market Fair:
A look out from the fort... 

This year, the Fort Frederick 18th Century Market Fair will unfortunately not be happening due to the events surrounding Covid-19. But that doesn't mean that… https://t.co/jrbsyH5iMj"
prophetspress,2020-04-21 22:08:19,"Seattle, WA",WA,Washington,Twitter for iPhone,coronavirus,"US - Massachusetts: 41,119 cases and 1,961 deaths https://t.co/fQdrTwlFHC @RonanKelly13 #coronavirus"
MWD610,2020-04-21 22:08:19,"Colorado, USA",CO,Colorado,Twitter for Android,,"Not good:

After examining a small group of patients who recovered from Covid 6 weeks ago after only mild symptoms, the doctors reported that ""The damage to the lungs is irreversible""

https://t.co/aD6kgREhsG https://t.co/bAnseZx9i6"
LGBTQ4Beckford,2020-04-21 22:08:19,"Brooklyn, NY",NY,New York,Twitter for Android,"Haitian, HaitianTwitter, Covid_19","#Haitian Community - Health, Finances and Resources https://t.co/3SKIzE3BRC

#HaitianTwitter #Covid_19 #MakeBrooklynCount #FlatbushGardensCounts #FGCCC #CRCEC #Brooklyn"
ksuengaged,2020-04-21 22:08:18,"Frankfort, KY",KY,Kentucky,Twitter for Android,,Let's continue to support our students with your donation to the COVID-19 Student Emergency Fund&gt;&gt; https://t.co/D5bnXzAHrh #KSUForward #TogetherBREDS https://t.co/cijZgAlWvp
jenniferfulche8,2020-04-21 22:08:18,"North Carolina, USA",NC,North Carolina,Twitter for iPhone,,COVID-19 'Survivor' Chris Cuomo And CNN Pretend He Just Left His Basement. But He Was Berating A Bicyclist On Easter Sunday. https://t.co/hFcg6diu5d via @gatewaypundit
irenatfh,2020-04-21 22:08:18,"Menlo Park, CA",CA,California,Twitter Web App,,"And to stay informed of @mitcnc efforts wrt COVID-19, check out https://t.co/EYY2aVqxQi. Thanks again to the @MIT_alumni who took time out of their busy schedules to share their perspectives with us!"
semoRN,2020-04-21 22:08:17,Maryland,MD,Maryland,Twitter for iPhone,,"NEW: In interview w/me, CDC director warns second wave of coronavirus is likely to be worse because it will coincide with flu season. Look how overwhelmed health system is in this 1st covid-19 wave. Now imagine 2 respiratory outbreaks at the same time. https://t.co/ftPnleE4VP"
mcroff1958,2020-04-21 22:08:17,"North Carolina, USA",NC,North Carolina,Twitter Web App,,"....to State/Local Governments for lost revenues from COVID 19, much needed Infrastructure Investments for Bridges, Tunnels, Broadband, Tax Incentives for Restaurants, Entertainment, Sports, and Payroll Tax Cuts to increase Economic Growth."
AdvanceRecovery,2020-04-21 22:08:17,"Oklahoma City, OK",OK,Oklahoma,Twitter for iPhone,,COVID-19 preparation for First Responders  https://t.co/JZhM9twrsw
iloveMantown,2020-04-21 22:08:17,Minneapolis Minnesota,MN,Minnesota,Twitter for iPhone,,Overheard: So are we calling these armed Covid-19 protestors the “Flu Klux Klan?” Because if not that sounds like a missed opportunity.
blackandgold43,2020-04-21 22:08:17,Ohio,OH,Ohio,Twitter for Android,,"Is CNN trying to pull off some sort of elaborate COVID-19 prank with Chris Cuomo?

https://t.co/UjMD9RqUYR"
natyliesb,2020-04-21 22:08:16,"Portland, OR",OR,Oregon,Twitter Web App,,"I have lost a friend &amp; mentor to COVID-19. Dr. Ricardo Castaneda was a psychiatrist, illustrator, opera composer, singer, writer, husband, father, grandfather. He made a huge difference in my life &amp; countless others. I'm so lucky to have known him. https://t.co/EJDzLw8iDc https://t.co/u2MWNBUIEb"
Photodestiny395,2020-04-21 22:08:16,"California, USA",CA,California,Twitter for Android,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
mgthawk,2020-04-21 22:08:16,Iowa,IA,Iowa,Twitter for Android,,"So why the surge in USA deaths today?

Simple, new CDC guidelines gave hospitals carte blanche to code any sniffle as COVID-19 with no testing required. They get paid a fortune for COVID-19 cases.

Follow the money.

The numbers are fiction."
the_spiderwife,2020-04-21 22:08:16,"Washington, DC",WA,Washington,Twitter for iPhone,,Idk if it's covid or the post-Bernie era but we mostly swapped wildlife stories and that was nice
s3bland57,2020-04-21 22:08:16,"Madison, WI",WI,Wisconsin,Twitter Web Client,,Growing Data Underscore that Communities of Color are Being Harder Hit by COVID-19 https://t.co/cVAZsCdn2C
ohwell561,2020-04-21 22:08:16, Lake Worth  Beach FL  USA,FL,Florida,Twitter Web App,,"@DesignationSix @FoxNews @LifeLock @safelite @Disney @UniversalPics @hulu @WeatherTech @MyPillowUSA @sanofi @Nestle @nflnetwork @Tampax @Always @StarKistCharlie @Arbys @Applebees @redlobster @IHOP @ADT I will NOT be patronizing any of these Fox advertisers, as I consider them complicit in Fox’s disinformation campaign, which has and will continue to cause viewers to take risks that will ultimately lead to their DEATHS from COVID-19!"
SidTheKid2397,2020-04-21 22:08:15,"Canyon, TX/Irving, TX",TX,Texas,Twitter for Android,,State of Georgia announces it is re-opening while they have 28-3 lead on COVID-19.
harshabanavasi,2020-04-21 22:08:15,"Michigan, USA",MI,Michigan,Twitter for iPhone,,NIH just published extensive treatment guidelines for COVID-19.  Incorporates recommendations from all the major professional societies. @atscommunity @accpchest @sccm @pagingdrayman  https://t.co/JIDACxAJDF
OneCricketeer,2020-04-21 22:08:15,"Austin, TX",TX,Texas,LinkedIn,"hydroxychloroquine, azithromycin, ventilation","""[Doctors found] no evidence that use of #hydroxychloroquine, either with or without #azithromycin, reduced the risk of mechanical #ventilation in patients hospitalized with Covid-19. An association of increased overall mortality w…https://t.co/ier0cE80AM https://t.co/oej1rQYByD"
ELM_Eckert,2020-04-21 22:08:15,"Hillsborough, NC",NC,North Carolina,Twitter for Android,,"Study Raises Questions About False Negatives From Quick COVID-19 Test https://t.co/3AuWBef0Ph

This is not how good science is done: ""Abbott did not provide a scientist to discuss Procop's study, but instead referred NPR to a doctor in private practice using the machines."""
KhristinaBea,2020-04-21 22:08:15,"San Francisco, CA",CA,California,Twitter for iPhone,,"Damn, Covid-19's got some balls 😬

I'm so sorry...I'll see myself out

https://t.co/pSczV7xkNM"
game_changer1,2020-04-21 22:08:14,"California, USA",CA,California,Twitter for iPhone,,"A letter to @realDonaldTrump from the doctor who is having remarkable success treating COVID-19 patients with
HYDROXYCHLOROQUINE.

- Executive Order to override state obstacles.
- Any bureaucratic obstacles to be treated as a crime against humanity.
- Treat early &amp; aggressively. https://t.co/363wfykjoa"
GiaoQPhan,2020-04-21 22:08:14,"Richmond, VA",VA,Virginia,Twitter for iPhone,COVID19,".@VCUHealth has been approved to administer antibody-rich convalescent plasma for the treatment of #COVID19. 

The hospital is preparing to administer convalescent plasma to a COVID-19-positive patient for the first time this week. https://t.co/MoDBQxgUOG"
IteamWWLP,2020-04-21 22:08:14,"Chicopee, MA",MA,Massachusetts,SocialNewsDesk,"hampshirecountysheriff, hampshirecountyjail","20 inmates, 4 staff have tested positive for COVID-19 at Hampshire County Jail  https://t.co/JO8vy96JC1  #hampshirecountysheriff  #hampshirecountyjail"
jslentzclifton,2020-04-21 22:08:13,"Oviedo, FL",FL,Florida,Twitter Web App,"COVID19, COVID19testing","From @histalk: FDA authorizes use of LabCorp’s home self-test for #COVID19, in which a collection kit of nasal swabs and saline is used by the patient to take their own sample, which is then mailed to LabCorp for processing. #COVID19testing

https://t.co/sEYcRLG9mD https://t.co/fzeBR9UZUg"
MastodonRules,2020-04-21 22:08:13,"Fort Wayne, IN",IN,Indiana,Twitter for iPhone,,@NCAA hosted a COVID-19 Coaches Webinar (Q&amp;A style) that discussed a wide array of issues from personal wellness to communication strategies to principles of sport resocialization. https://t.co/0aNIbsndF3 https://t.co/OIxxjncNKz
SaraSmith309,2020-04-21 22:08:13,"Strasburg, PA",PA,Pennsylvania,Twitter for Android,,"PA needs much more robust COVID-19 testing than it has now, Wolf says. The state is working to make that happens. He also says the state still needs to make sure it has capacity in its health care system to treat people who might get sick."
stewartbe,2020-04-21 22:08:13,"Sacramento, CA",CA,California,Twitter for iPhone,,@SandraWTHR Do hospitals have this?  My brother is in community north waiting for results from yesterday covid test and they aren’t doing his spinal tap until covid results back.  Said could be days. The delay is dangerous for him.
KimberlyRJones_,2020-04-21 22:08:13,"Pittsburgh, PA",PA,Pennsylvania,Twitter for iPhone,,"SHE HAS A NAME: Skylar Herbert, the daughter of Detroit first responders, is the first child with COVID-19 to die in Michigan. She was five years old. https://t.co/rkBbbG8FIg"
TaraBethIdaho,2020-04-21 22:08:13,"Moscow, Idaho",ID,Idaho,TweetDeck,,It was so heartening to interview these wonderful clergy members about their hopes for a bright post-COVID-19 future. https://t.co/qCRG7NSGiS
upstander_2,2020-04-21 22:08:12,"Alamo Heights, Texas",TX,Texas,Twitter for iPad,,"NEW: In interview w/me, CDC director warns second wave of coronavirus is likely to be worse because it will coincide with flu season. Look how overwhelmed health system is in this 1st covid-19 wave. Now imagine 2 respiratory outbreaks at the same time. https://t.co/ftPnleE4VP"
Paula66742571,2020-04-21 22:08:12,Michigan,MI,Michigan,Twitter for iPad,BREAKING,"#BREAKING: The Senate approves a $484 billion coronavirus relief package to provide funding for small businesses, hospitals &amp; COVID-19 testing."
BjornTheYawper,2020-04-21 22:08:12,Oregon adjacent USA,OR,Oregon,Twitter Web Client,,Alabama secretary of state mocks voter who asked about strict photo ID law https://t.co/LNbCausleY
RJBrodsky,2020-04-21 22:08:11,"Washington, DC",WA,Washington,Twitter for iPhone,,"Excellent catch by @jacksonrichman of @JNS_org and shameful decisions by @MSNBC 

MSNBC graphic during COVID-19 news shows ‘Palestine’ in list of countries https://t.co/b7G9mzryCM via @JNS_org"
Sands1601,2020-04-21 22:08:11,"Michigan, USA",MI,Michigan,Twitter Web App,,"@littlenewsnetwk @MichaelCoudrey Epoch times covid documentary also states this.
https://t.co/iaJRXJAjdV"
Angela4Trump,2020-04-21 22:08:11,"Pennsylvania, USA",PA,Pennsylvania,Twitter for iPhone,,"@GOPChairwoman She pulled the plug after the Twitter storm today

https://t.co/5WftLHpwc6"
NateSnyder1313,2020-04-21 22:08:11,"New Buffalo, MI",MI,Michigan,Twitter for Android,,@vic_tracy @Reuters The man who discovered HIV says the makeup of covid 19 is man made
carrieccatt99,2020-04-21 22:08:11,"Farmington, NM",NM,New Mexico,Twitter for Android,,"All the experts say we need to greatly expand COVID-19 testing capacity to safely re-open America. 

The White House promised 27 million tests by the end of March.

As of last week, only 4 million have been conducted.

Where are the tests?

https://t.co/24e9z3G2iU"
WHOPradio,2020-04-21 22:08:11,"Hopkinsville, KY",KY,Kentucky,Twitter Web Client,,Gov. announces 17 new Ky. COVID-19 deaths https://t.co/ZVPy3EES7w
LaurenCummins8,2020-04-21 22:08:10,"Sacramento, CA",CA,California,Twitter for iPhone,,"I’m not eligible for unemployment, stimulus check, SBA loan, COVID disaster relief even though my business is at a complete halt and I paid over $50k in taxes last year. 

All while politicians are all still getting paid.

Such a scam. 

America is in full decline."
greendeb999,2020-04-21 22:08:10,"Lake County, California, USA",CA,California,Twitter Web App,,"I LIVE IN TENNESSEE 

- I need my hair cut
- I want to go to the grocery
- I want to go to the park/museum
- I am bored to tears

*I’M GOING TO STAY HOME*

WE DON’T KNOW HOW MANY PEOPLE HAVE COVID-19

I’M BORED BUT I’M ALIVE

https://t.co/jYQXTevOcA"
chuyel05,2020-04-21 22:08:10,"West Hayward, CA",CA,California,Twitter for iPhone,,Im on that Covid-19 Supreme Tee
jeisenhart74,2020-04-21 22:08:10,"San Jose, CA",CA,California,Twitter Web App,,"Sean Penn helping bring free COVID-19 testing to CA, showing up trump, pence and kushner. Thank you, Mr Penn. https://t.co/BrnYWfr7NO"
Debwrightjones,2020-04-21 22:08:10,"Tennessee, USA",TN,Tennessee,Twitter for Android,,"Oil Prices close below $0 for 1st time in history.

At $-37 a barrel &amp; no storage, sellers are paying to get rid of excess oil.

Jobs will be lost unless we get the World’s economy moving &amp; Covid-19 defeated.

✅Retweet ❤️ +@   
✅Follow All   
✅Bookmark/Rtn   
🔘Add @TomWick15 https://t.co/DcOLL4PHYe"
Wordsmith,2020-04-21 22:08:10,"Baltimore, MD",MD,Maryland,Twitter for iPhone,facts,I didn’t know anybody personally suffering from Coronavirus until last night. A friend of mine told me the unfortunate news of her mother contracting pneumonia followed by a positive COVID test. Please take this serious and don’t wait for it to effect someone close to you #facts
WhatTheePhil,2020-04-21 22:08:09,"Long Beach, CA",CA,California,Twitter for Android,,"The email hacks reveal that strain of COVID-19 was also spliced with HIV!!! 

[They] planned on a 60% mortality rate, too bad we know that now and can tell the WORLD! 🖕🏻🖕🏻🖕🏻"
festivalfreak,2020-04-21 22:08:09,"San Francisco, CA",CA,California,Twitter Web App,,"@Pit_Master @peterbakernyt In short, yeah @realDonaldTrump is a terrible man and a terrible President. If you don't realize this already, you're probably not going to understand what's going on right now with COVID-19, or much else."
elithehoe,2020-04-21 22:08:09,"Brooklyn, NY",NY,New York,Twitter for iPhone,,I will retweet any information about injustice toward Black people in China until a major news outlet investigates and airs what’s going on. COVID-19 ORIGINATED IN CHINA...and now they’re treating Black people like subhumans as a result?!?! Any excuse to be racist. https://t.co/EhNPPzEMD7
JohnECalter,2020-04-21 22:08:09,"Philadelphia, PA",PA,Pennsylvania,Twitter for iPhone,,"💥💥💥 BREAKING HACKED EMAILS FROM WHO, Gates foundation and Wuhan Labs https://t.co/LZErQfc6Hx COVID Spliced with HIV. #COVIDー19 #GatesFoundation Responsible."
Hinzman2James,2020-04-21 22:08:08,"West Virginia, USA",WV,West Virginia,Twitter for iPhone,,"@JohnCornyn @JohnCornyn here’s an easy one for you, but you’ll have to be honest. 

True or False: If the people that had the underlying health risks hadn’t contracted COVID-19, they would still be alive. 

Honestly."
JovetteLapid,2020-04-21 22:08:08,"The Woodlands, TX",TX,Texas,Twitter for iPhone,,"Why is China silent over disappearances of Covid-19 whistleblowers?
https://t.co/JSqbk40ZcG"
adamtavitian,2020-04-21 22:08:08,"Los Angeles, CA",CA,California,Twitter Web App,,"States &amp; local governments need funding &amp; decisions within weeks, not months, to be able to massively expand mail voting &amp; other methods in time for November. Even if there are future stimulus packages to battle over, there may not be enough time https://t.co/QGIYgIlZID"
per1935,2020-04-21 22:08:08,Monmouth Beach NJ,NJ,New Jersey,Twitter Web App,,"He lies and puts Americans in danger!  Shame on our media for broadcasting this information live ⁦@CNN⁩ ⁦@MSNBC⁩!  

And ⁦@FoxNews⁩ pushing this nightly on your shows - blood on your hands! https://t.co/EfAOM60f65"
PAHouseGOP,2020-04-21 22:08:08,Pennsylvania,PA,Pennsylvania,TweetDeck,,I voted yes to HB 2400 which reopens construction safely - just as 44 other states in the nation are doing.  Not three weeks from now - but now.  It is essential and data shows no correlation to higher COVID cases.  We can fight COVID and safely work.
DiJohnson15,2020-04-21 22:08:08,"Oregon, USA",OR,Oregon,Twitter for Android,,"Sad days in America.

Reality Winner was denied an early release. Michael Cohen went home though. What was his medical reason to go home, after serving only 30%, while they keep Reality in who has served 60+% 

Read this article. The disparities are sad.

https://t.co/RvYFWNkW6W"
RightToZero,2020-04-21 22:08:08,"California, USA",CA,California,Twitter Web App,AlisoCanyon,"Please @GavinNewsom shut down the hazardous oil &amp; gas sites, incl. #AlisoCanyon that make 1000s ill.  Cancer, respiratory ailments, cardiac conditions caused by chemicals emitted by @SoCalGas, et al, make residents vulnerable to COVID-19 complications. #EarthDay2020"
MercedSunStar,2020-04-21 22:08:08,"Merced, CA",CA,California,SocialFlow,,"Teens faked sneezing on Walmart shoppers in COVID-19 prank video, WV cops say https://t.co/Sb0jcVJdsP"
samprevitire,2020-04-21 22:08:08,"Richmond, Virginia",VA,Virginia,Twitter for Android,,"An NIH panel says that doctors shouldn't use hydroxychloroquine and azithromycin to treat COVID-19 — a combination that President Trump has repeatedly suggested might be helpful.
https://t.co/P9IYIiEWzI"
RickSharp79,2020-04-21 22:08:07,"Salt Lake City, UT",UT,Utah,Twitter for Android,,"The Wisconsin Supreme Court knowingly put citizens in harm’s way.

As are Republican governors, opening states without adequate precautions.

As is the president, urging the governors and protesters on.

Live in the US-at your own risk.

#OneVoice1  https://t.co/JzrSKrGDEX"
BaltMOED,2020-04-21 22:08:07,"Baltimore, MD",MD,Maryland,Twitter for iPhone,COVID19,Join me at 6:30 for our #COVID19 Telephone Town Hall. We will discuss the city’s continued response to the COVID-19 pandemic. We will also be taking questions. Call 855-756-7520 ext. 59434# to participate. #coronavirusbalt https://t.co/MikVwxaxHt
lamarshall,2020-04-21 22:08:07,"Durham, NC",NC,North Carolina,Twitter for iPad,,"We just crossed 45,000 COVID-19 deaths, and Donald Trump gives himself a 10 out of 10, and thinks he's doing a ""good job."" He is literally presiding over a mass-death event that is, in large part, his fault."
Drewem,2020-04-21 22:08:07,"Washington, DC",WA,Washington,Twitter Web App,,Another new high for COVID deaths in the US. Shameful. https://t.co/TAShL3XsSh
brainerdbroker,2020-04-21 22:08:07,"St Cloud, MN",MN,Minnesota,Twitter for iPhone,COVID19,"Chicken farms are closing due to #COVID19, but there are plenty of reasons to PERMANENTLY chicken out on chicken!

Did you know many chickens sold in supermarkets test positive for E. Coli? https://t.co/jx52BSZpim https://t.co/cakx0wXdKL"
MaryAliceBisho2,2020-04-21 22:08:07,Ohio,OH,Ohio,Twitter for iPhone,,"-On Facebook, McDaniel called the virus a 'political ploy' and told followers: 'Prove me wrong'

-He tested positive for the virus weeks later and died on April 15

https://t.co/JbPUISpLmR"
RedonnaWages,2020-04-21 22:08:07,"Memphis, TN",TN,Tennessee,Instagram,"covid_19, stayhome, workfromhome",Had a lot of fun with my coworkers today. I’m quite certain Carolyn and Rachael are jealous of all the fun they are missing. #covid_19 #stayhome #workfromhome https://t.co/pzNxtOhE1A
NshvilleSeahawk,2020-04-21 22:08:06,"Nashville, TN",TN,Tennessee,Twitter for Android,,"The Dow dropped 631 points today @realDonaldTrump. Keep knocking them out of the park sir. If you keep winning this much, my parents can completely lose all their wealth at least a week or two before you kill them with Covid."
sandcastle114,2020-04-21 22:08:06,"California, USA",CA,California,Twitter for iPhone,,"Can we please give @Cleavon_MD  a follow? 
He’s an Iraq veteran who is now serving  on the frontlines of the Covid-19 pandemic as an ER MD in NYC. He has great content and tells the honest truth about this virus from his own personal experience.He needs a bigger audience. 
Ty!"
KardaszMichelle,2020-04-21 22:08:06,"Pittsburgh, PA",PA,Pennsylvania,Twitter for iPhone,,EDITORIAL: Gun-toting protestors with “Don’t Tread on Me” flags make for a good photo op. It’s much harder to capture the collective power of the vast majority of Pennsylvanians who are participating in social distancing. https://t.co/GepSYr9Dkq
trish4youu,2020-04-21 22:08:06,"Nevada, USA",NV,Nevada,Twitter for iPhone,,"With sex workers unemployed across the country, many are turning to the internet for income — and for one brothel worker, intimacy sells https://t.co/o1A94kfI4j https://t.co/ycz3fmhuW4"
Donnalee222,2020-04-21 22:08:06,Deep South USA,,,Twitter Web App,,CNN stages Chris Cuomo 'emerging' from a weekslong COVID quarantine — except he publicly broke quarantine last week https://t.co/eVc9cLqJH4
modbee,2020-04-21 22:08:06,"Modesto, CA",CA,California,SocialFlow,,"Teens faked sneezing on Walmart shoppers in COVID-19 prank video, WV cops say https://t.co/zqUuZJMNbr"
joules54228823,2020-04-21 22:08:05,"Bi City, USA",,,Twitter Web App,,"@Artists_Ali My piece on medical fatphobia and COVID 19 just went live! Feel free to share! Thank you for all you do 💖💖💖

https://t.co/Ev0xTVy6B8"
gmayden,2020-04-21 22:08:05,"Boston, MA",MA,Massachusetts,Twitter Web Client,,A colleague of mine at Pluralsight has been hard at work during quarantine making Covid-19 Personal protective equipment for Boston. Donate if you can or share this page if you can't https://t.co/lZmnrhc8Lv
HoratiuOlteanu,2020-04-21 22:08:05,"Rochester, MN",MN,Minnesota,Twitter for iPhone,,"Thank you to our Virology team for working around the clock to develop and validate the COVID-19 test and thank you to all laboratory professionals for all you do! #labweek2020

https://t.co/e4CHMvvqDQ https://t.co/1oU8q8V0G0"
noga4811,2020-04-21 22:08:05,"Florida, USA",FL,Florida,Twitter for Android,,"My governor, @GovRonDeSantis, has taken a lot of incoming hate from the national media, but Florida is using science, innovation, and data to fight back against COVID-19 instead of draconian measures that shut down the economy and zap the will of our fellow Americans. https://t.co/8IZTkd0Ned"
penn50w,2020-04-21 22:08:05,NJ,NJ,New Jersey,Twitter Web App,,Do you think Michigan Gov. Gretchen Whitmer has done a good job navigating the state through the COVID-19 outbreak?
Bossip,2020-04-21 22:08:05,"Atlanta, GA",GA,Georgia,TweetDeck,coronavirus,Ya Think?: Hot 97's Summer Jam 2020 Postponed Due To The Obvious https://t.co/ChyjEo81a3 #coronavirus Photo: @PhotosByBeanz https://t.co/32O0rmQnRJ
HACCOFL,2020-04-21 22:08:05,"North Miami, FL",FL,Florida,Twitter Web App,,Evolution of COVID-19 in Haiti https://t.co/w9dhB7qR0x
NEENZ,2020-04-21 22:08:05,"Honolulu, Hawaii",HI,Hawaii,Twitter for Android,,"""NIH Panel Recommends Against Drug Combination Trump Has Promoted For COVID-19""
https://t.co/eUlBuN3zrP"
branonedwards,2020-04-21 22:08:05,"Satellite Beach, FL",FL,Florida,Twitter for Android,,"(Housing Crisis Part 2)
Another Million Homeowners Just Applied For COVID-19 Forbearance In The Past Week | Zero Hedge https://t.co/6F2BvyzGp9"
TOP_PROG,2020-04-21 22:08:04,Rochester NY,NY,New York,Twitter Web Client,"COVID, roc, AFSCME",It is both shocking and appalling that front-line Healthcare Workers are not receiving hazard pay during the #COVID-19 pandemic. Health-care workers deserve hazard pay during COVID-19 pandemic! - Sign the Petition! https://t.co/P8LviYcoRo  #roc #AFSCME
challenger_grey,2020-04-21 22:08:04,"Illinois, USA",IL,Illinois,Twitter for Android,,"1.3. ""[S]tates and hospital officials are concealing shipments of supplies from the federal government in order to avoid detection. IL Gov. J.B. Pritzker, a Democrat, recently secretly bought millions of masks and gloves from China.
https://t.co/eArY5Sfp6L"
gracels,2020-04-21 22:08:04,"Left Coast, California",CA,California,Tweetbot for iΟS,,@Wizardfkap Perhaps. But the ostensible reasons are unemployment and/or COVID. So the restriction has to cover one or both.
rosebudflorida,2020-04-21 22:08:04,"Orlando, FL",FL,Florida,Twitter for iPad,,"Unlike previous highs, this spike was *not* driven by New York data, but the rest of the country.  

Note, too, this data does not include *presumptive* deaths from COVID in New York City (as the state has not provided that number yet). https://t.co/25cQIoGCkY"
rvaughan_hawaii,2020-04-21 22:08:04,"Heeia, HI",HI,Hawaii,Twitter Web App,,"@BronwynAnn Community shares shoes, community shares balls, community shares COVID-19."
